longitude	latitude	pollinator
-117.4383245	36.78685565	synthetica
-116.7635659	34.42101901	synthetica
-117.4308082	36.7895785	synthetica
-116.7533369	34.41906701	synthetica
-116.7471349	34.41847301	synthetica
-116.7443159	34.41810701	synthetica
-116.7357189	34.41682801	synthetica
-116.7206099	34.40912501	synthetica
-116.7329529	34.41605001	synthetica
-116.7307699	34.41561601	synthetica
-116.7270099	34.41396801	synthetica
-116.7233879	34.41151801	synthetica
-116.7305859	34.41556701	synthetica
-116.7254449	34.41275601	synthetica
-116.7186609	34.40670901	synthetica
-116.7171539	34.40585001	synthetica
-116.7120359	34.40293001	synthetica
-116.7050609	34.39919801	synthetica
-116.6962179	34.39906701	synthetica
-116.6924671	34.39908273	synthetica
-116.6751627	34.3891721	synthetica
-116.6788149	34.39250301	synthetica
-116.6826799	34.39598401	synthetica
-116.6573649	34.37310301	synthetica
-116.6564339	34.37232801	synthetica
-116.6659359	34.38087101	synthetica
-116.6631459	34.37812201	synthetica
-116.6678559	34.38254301	synthetica
-116.6602669	34.37559301	synthetica
-116.6506059	34.37003601	synthetica
-116.6511919	34.37017501	synthetica
-116.6480449	34.37000901	synthetica
-116.6417703	34.36994631	synthetica
-116.6265169	34.36979701	synthetica
-116.6228839	34.36976001	synthetica
-116.6308269	34.36989101	synthetica
-116.6135869	34.36957401	synthetica
-116.6092769	34.36953001	synthetica
-116.6070949	34.36948501	synthetica
-116.6049949	34.36941701	synthetica
-116.5985349	34.36929301	synthetica
-116.5875649	34.36919201	synthetica
-116.5961559	34.36921301	synthetica
-116.5830329	34.36917001	synthetica
-116.5781439	34.36905601	synthetica
-116.5773914	34.3690518	synthetica
-116.5644979	34.36898801	synthetica
-116.5664339	34.36899701	synthetica
-116.5611829	34.36891901	synthetica
-116.5568739	34.36889501	synthetica
-116.5523439	34.36887201	synthetica
-116.5417739	34.36847202	synthetica
-116.5456299	34.36875602	synthetica
-116.5436959	34.36866402	synthetica
-117.3834956	37.3551053	synthetica
-117.3835123	37.3541053	synthetica
-117.3833956	37.35367197	synthetica
-117.383029	37.3535053	synthetica
-117.3847956	37.3554553	synthetica
-116.5279859	34.35267301	synthetica
-116.5278749	34.35242101	synthetica
-116.5249769	34.34910101	synthetica
-116.5263849	34.35017501	synthetica
-116.5270119	34.35102201	synthetica
-116.5271849	34.35118401	synthetica
-116.5274149	34.35179801	synthetica
-116.5325699	34.36013501	synthetica
-116.5319329	34.35920201	synthetica
-116.5313529	34.35791901	synthetica
-116.5300829	34.35606401	synthetica
-116.5289519	34.35423101	synthetica
-116.5288419	34.35402901	synthetica
-116.5354659	34.36483702	synthetica
-116.5346379	34.36295901	synthetica
-116.5336349	34.36166601	synthetica
-116.5347159	34.36330802	synthetica
-117.3697456	37.35892197	synthetica
-117.3695956	37.35878863	synthetica
-117.3697123	37.35828863	synthetica
-117.3692456	37.35822197	synthetica
-117.368679	37.35983863	synthetica
-116.5131299	34.34604701	synthetica
-116.5239269	34.34831901	synthetica
-116.5231199	34.34795401	synthetica
-116.5195919	34.34712701	synthetica
-116.5223879	34.34772301	synthetica
-116.5154119	34.34645501	synthetica
-116.5158529	34.34653401	synthetica
-116.5164399	34.34663901	synthetica
-116.5206409	34.34726401	synthetica
-116.5174929	34.34682801	synthetica
-116.5029989	34.34127801	synthetica
-116.5085019	34.34397501	synthetica
-116.5017959	34.34070301	synthetica
-116.5108429	34.34509601	synthetica
-116.5100649	34.34472701	synthetica
-116.5087409	34.34409801	synthetica
-116.5069189	34.34315801	synthetica
-116.4872518	34.33216301	synthetica
-116.4866268	34.33106801	synthetica
-116.4942239	34.33713501	synthetica
-116.4896378	34.33452501	synthetica
-116.4890858	34.33411301	synthetica
-116.4974779	34.33856301	synthetica
-116.4955619	34.33760401	synthetica
-117.2556789	37.06802195	synthetica
-117.2537622	37.06833861	synthetica
-117.2526955	37.06970528	synthetica
-117.2541289	37.06992195	synthetica
-117.2552622	37.07160528	synthetica
-117.2569789	37.07410528	synthetica
-117.2576622	37.07445528	synthetica
-117.2573622	37.07385528	synthetica
-117.2574955	37.07293861	synthetica
-117.2576622	37.07243861	synthetica
-116.4381108	34.19247	synthetica
-116.4400258	34.194187	synthetica
-116.4387078	34.193014	synthetica
-116.4377408	34.192132	synthetica
-116.4390888	34.193361	synthetica
-116.4409508	34.194742	synthetica
-116.4447846	34.20170433	synthetica
-116.4418888	34.204451	synthetica
-116.4693878	34.30638001	synthetica
-116.4673168	34.30349501	synthetica
-116.4702338	34.30746501	synthetica
-116.4744698	34.31334301	synthetica
-116.4722348	34.31034601	synthetica
-116.4756578	34.31522101	synthetica
-116.4752478	34.31451601	synthetica
-116.4796088	34.32073901	synthetica
-116.4801588	34.32171801	synthetica
-116.4835038	34.32657901	synthetica
-116.4828688	34.32565501	synthetica
-116.4141178	34.12341399	synthetica
-116.4142008	34.12371199	synthetica
-116.4144878	34.12509399	synthetica
-116.4123268	34.13506599	synthetica
-116.4127678	34.13327999	synthetica
-116.4130158	34.13188199	synthetica
-116.4140358	34.12725599	synthetica
-116.4142558	34.12640899	synthetica
-116.4139358	34.12922899	synthetica
-116.4134768	34.13068699	synthetica
-116.4140078	34.12796599	synthetica
-116.4140008	34.12809199	synthetica
-116.4147758	34.143818	synthetica
-116.4135918	34.14116	synthetica
-116.4120498	34.13744899	synthetica
-116.4188788	34.149545	synthetica
-116.4188238	34.148995	synthetica
-116.4187698	34.147483	synthetica
-116.4212188	34.160381	synthetica
-116.4207228	34.158617	synthetica
-116.4194838	34.154906	synthetica
-116.4189888	34.152981	synthetica
-116.4199478	34.15622	synthetica
-116.4238088	34.167849	synthetica
-116.4225128	34.164092	synthetica
-116.4221668	34.163189	synthetica
-116.4242768	34.169383	synthetica
-116.4248548	34.172567	synthetica
-116.4246898	34.171467	synthetica
-116.4245438	34.170874	synthetica
-116.4257638	34.17511	synthetica
-116.4267588	34.176942	synthetica
-116.4315508	34.185739	synthetica
-116.4276648	34.178775	synthetica
-116.4285978	34.180637	synthetica
-116.4294378	34.182325	synthetica
-116.4349688	34.189404	synthetica
-116.4343068	34.189084	synthetica
-116.4372558	34.191581	synthetica
-116.4394628	34.21128	synthetica
-116.4394898	34.209517	synthetica
-116.4398758	34.207639	synthetica
-116.4394898	34.220466	synthetica
-116.4395178	34.218633	synthetica
-116.4394628	34.214029	synthetica
-116.4394828	34.215752	synthetica
-116.4395178	34.230843	synthetica
-116.4395148	34.230611	synthetica
-116.4395178	34.22956	synthetica
-116.4395268	34.228626	synthetica
-116.4394898	34.222986	synthetica
-116.4394898	34.222207	synthetica
-116.4395228	34.229397	synthetica
-116.4395028	34.224534	synthetica
-116.4394898	34.224039	synthetica
-116.4394988	34.224398	synthetica
-116.4395248	34.225939	synthetica
-116.4395298	34.226657	synthetica
-116.4395188	34.225053	synthetica
-116.4395218	34.225617	synthetica
-116.4396008	34.23858501	synthetica
-116.4395738	34.23682101	synthetica
-116.4395728	34.23496601	synthetica
-116.4395728	34.233202	synthetica
-116.4395448	34.23224	synthetica
-116.4395448	34.23137	synthetica
-116.4395728	34.233809	synthetica
-116.4396288	34.24046401	synthetica
-116.4493708	34.27497901	synthetica
-116.4489568	34.27312401	synthetica
-116.4485698	34.27140601	synthetica
-116.4479078	34.26943601	synthetica
-116.4470518	34.26776401	synthetica
-116.4484288	34.27104701	synthetica
-116.4525728	34.28173601	synthetica
-116.4516888	34.28056801	synthetica
-116.4504198	34.27853001	synthetica
-116.4509788	34.27942701	synthetica
-116.4534838	34.28315601	synthetica
-116.4521328	34.28121801	synthetica
-116.4498398	34.27672001	synthetica
-116.4500618	34.27765801	synthetica
-116.4527378	34.28212501	synthetica
-116.4531068	34.28263501	synthetica
-116.4576248	34.28927101	synthetica
-116.4547268	34.28503401	synthetica
-116.4540088	34.28402601	synthetica
-116.4565868	34.28782401	synthetica
-116.4589778	34.29128701	synthetica
-116.4632018	34.29742501	synthetica
-116.4623948	34.29628401	synthetica
-116.4616838	34.29522601	synthetica
-116.4643218	34.29905401	synthetica
-116.4596598	34.29229001	synthetica
-116.4663228	34.30184201	synthetica
-116.4653278	34.30063201	synthetica
-116.4656108	34.30092201	synthetica
-116.4397668	34.24781701	synthetica
-116.4397118	34.24600701	synthetica
-116.4396568	34.24415201	synthetica
-116.4393548	34.25319501	synthetica
-116.4397128	34.25131701	synthetica
-116.4393818	34.25853301	synthetica
-116.4388298	34.25493601	synthetica
-116.4453968	34.26577101	synthetica
-116.4435198	34.26325101	synthetica
-116.4442088	34.26427601	synthetica
-116.4396498	34.25882201	synthetica
-116.4402398	34.25953201	synthetica
-116.3489285	34.02972166	synthetica
-116.3490118	34.02970499	synthetica
-116.3491285	34.02968832	synthetica
-116.3491451	34.02960499	synthetica
-116.3493618	34.02943832	synthetica
-116.3481951	34.03008832	synthetica
-116.3481118	34.03012166	synthetica
-116.3480451	34.03013832	synthetica
-116.3477618	34.03033832	synthetica
-116.3477618	34.03040499	synthetica
-116.3444234	34.06290404	synthetica
-116.3450727	34.06161784	synthetica
-116.342529	34.06405732	synthetica
-116.3436118	34.06887166	synthetica
-116.3436951	34.06882166	synthetica
-116.3437285	34.06873832	synthetica
-116.3438451	34.06865499	synthetica
-116.3442118	34.06833832	synthetica
-116.3442285	34.06823832	synthetica
-116.3443285	34.06812166	synthetica
-116.3444785	34.06798832	synthetica
-116.3447451	34.06772166	synthetica
-116.3440951	34.06735499	synthetica
-116.3941102	34.26611116	synthetica
-116.2978177	34.00094122	synthetica
-116.3440285	34.140755	synthetica
-116.3432118	34.14083833	synthetica
-116.3420451	34.140355	synthetica
-116.3420951	34.14108833	synthetica
-116.3424951	34.142255	synthetica
-116.3424785	34.14333833	synthetica
-116.3446785	34.14077167	synthetica
-116.3445951	34.140105	synthetica
-116.3773047	34.2663065	synthetica
-116.3432175	34.20490296	synthetica
-116.3582086	34.26630719	synthetica
-117.2616456	37.74073868	synthetica
-117.2620623	37.74090535	synthetica
-117.2633123	37.74123868	synthetica
-117.2633623	37.74110535	synthetica
-117.2635456	37.74113868	synthetica
-117.2641456	37.74123868	synthetica
-117.264179	37.74130535	synthetica
-117.264179	37.74125535	synthetica
-117.2644456	37.74158868	synthetica
-117.264829	37.74090535	synthetica
-116.1870775	34.04392704	synthetica
-116.1873914	34.0485015	synthetica
-116.1836018	34.03807805	synthetica
-116.1801675	34.04598247	synthetica
-116.0321967	33.89027571	synthetica
-115.999745	34.001855	synthetica
-116.000295	34.00193833	synthetica
-116.000545	34.002005	synthetica
-116.000895	34.00247167	synthetica
-116.0008117	34.002555	synthetica
-116.000845	34.00258833	synthetica
-116.0010284	34.00253833	synthetica
-116.0010784	34.00328833	synthetica
-116.0010784	34.00337167	synthetica
-116.0012284	34.003605	synthetica
-116.3482952	35.57027184	antithetica
-116.5638288	36.8252053	synthetica
-116.5722288	36.82407197	synthetica
-116.5677621	36.82792197	synthetica
-116.5661121	36.82592197	synthetica
-116.5634454	36.82587197	synthetica
-116.5629621	36.82593863	synthetica
-116.3283763	36.8563837	synthetica
-116.3298475	36.87177175	synthetica
-116.3129726	36.87002545	synthetica
-115.9250157	35.48809824	antithetica
-115.9241321	35.48739612	antithetica
-115.8557285	35.38525518	antithetica
-115.8735031	35.42550677	antithetica
-115.8871869	35.5029024	antithetica
-115.884674	35.50442997	antithetica
-115.8306408	35.34553093	antithetica
-115.8585125	35.43400352	antithetica
-115.7642071	35.13330959	antithetica
-115.775711	35.15301027	antithetica
-115.8501062	35.42320348	antithetica
-115.8840261	35.57749025	antithetica
-115.8174135	35.35610455	antithetica
-115.8218336	35.39577414	antithetica
-115.8247866	35.39867006	antithetica
-116.1905607	36.74297998	synthetica
-116.1872564	36.73491235	synthetica
-116.2121072	36.81938728	synthetica
-115.7540117	35.15341117	antithetica
-115.8169291	35.39683519	antithetica
-115.8173744	35.39574859	antithetica
-115.8242154	35.42510902	antithetica
-115.827119	35.43680419	antithetica
-115.7387117	35.14961018	antithetica
-115.7978117	35.37320429	antithetica
-115.802083	35.37319262	antithetica
-116.1679412	36.74003267	synthetica
-116.1852472	36.80277959	synthetica
-115.7320132	35.14620417	antithetica
-115.752303	35.22140458	antithetica
-115.7483086	35.22751252	antithetica
-115.8036768	35.45233436	antithetica
-115.7142173	35.14490759	antithetica
-115.7431171	35.23211116	antithetica
-115.7794155	35.37550832	antithetica
-115.7343092	35.24450701	antithetica
-115.7632152	35.37740827	antithetica
-115.7692231	35.4101983	antithetica
-115.7870258	35.4546386	antithetica
-115.7194057	35.25360996	antithetica
-115.7758113	35.46171119	antithetica
-115.7109311	35.24249303	antithetica
-115.7128961	35.24333443	antithetica
-115.709612	35.26400988	antithetica
-115.7255081	35.30470653	antithetica
-115.749811	35.38640367	antithetica
-115.746513	35.4067099	antithetica
-115.754908	35.41150315	antithetica
-115.7830035	35.54601162	antithetica
-115.7919075	35.55620806	antithetica
-115.8411118	35.76820309	antithetica
-115.8414452	35.76727189	antithetica
-115.8412619	35.76735522	antithetica
-115.8414452	35.76790522	antithetica
-115.8411786	35.76813855	antithetica
-115.8401786	35.76755522	antithetica
-115.8398286	35.76713855	antithetica
-115.8407119	35.76895522	antithetica
-115.8409286	35.76903855	antithetica
-115.8412452	35.76852189	antithetica
-115.7173079	35.30440343	antithetica
-115.7089078	35.3049091	antithetica
-115.7180127	35.31550086	antithetica
-115.7166075	35.3174064	antithetica
-115.7391066	35.39860845	antithetica
-115.7632129	35.50430972	antithetica
-115.7715099	35.51770212	antithetica
-115.827413	35.75940622	antithetica
-115.8386619	35.76830522	antithetica
-115.6955464	35.27256874	antithetica
-115.6938607	35.27142352	antithetica
-115.6992196	35.30480527	antithetica
-115.7129109	35.33270366	antithetica
-115.7130135	35.32970236	antithetica
-115.7129088	35.34740902	antithetica
-115.7130117	35.35340586	antithetica
-115.7129115	35.36041035	antithetica
-115.7227091	35.39590263	antithetica
-115.7513032	35.51510537	antithetica
-115.7618196	35.52540184	antithetica
-115.8187186	35.74670817	antithetica
-115.685806	35.28410327	antithetica
-115.6886105	35.29770312	antithetica
-115.7093048	35.36781019	antithetica
-115.7065134	35.37580469	antithetica
-115.7044062	35.38160652	antithetica
-115.713215	35.39190691	antithetica
-115.7409123	35.50471013	antithetica
-115.7999087	35.71340725	antithetica
-115.673804	35.29050901	antithetica
-115.7020181	35.38910933	antithetica
-115.7014078	35.39970568	antithetica
-115.7298076	35.49360325	antithetica
-115.7714099	35.6615045	antithetica
-115.7736072	35.66880264	antithetica
-115.7778115	35.68290999	antithetica
-115.7795556	35.69899376	antithetica
-115.7822198	35.6975061	antithetica
-115.7851235	35.69989757	antithetica
-115.7831654	35.70146456	antithetica
-115.7851911	35.69835656	antithetica
-115.7808229	35.70504714	antithetica
-115.6926091	35.41200784	antithetica
-115.7171092	35.48100881	antithetica
-115.7606124	35.64961022	antithetica
-115.628915	35.19980127	antithetica
-115.6539109	35.2998103	antithetica
-115.6836123	35.42480303	antithetica
-115.7033147	35.47720989	antithetica
-115.7032175	35.48600843	antithetica
-115.6594646	35.35712441	antithetica
-115.6982128	35.51880858	antithetica
-115.7338026	35.66720052	antithetica
-115.7383078	35.66314565	antithetica
-115.877248	36.19733872	antithetica
-115.6126166	35.20740564	antithetica
-115.6363112	35.29670991	antithetica
-115.669909	35.43690559	antithetica
-115.6831108	35.51910444	antithetica
-115.6895182	35.54350808	antithetica
-115.7177187	35.64217391	antithetica
-115.8601175	36.15459335	antithetica
-115.8694296	36.18953132	antithetica
-115.8662698	36.19919216	antithetica
-115.8740888	36.20699972	antithetica
-115.8709289	36.21666057	antithetica
-115.8787502	36.22446773	antithetica
-115.8755902	36.2341286	antithetica
-115.8802536	36.25159624	antithetica
-115.5911191	35.18890852	antithetica
-115.5972138	35.21450422	antithetica
-115.6208102	35.28990726	antithetica
-115.6858641	35.548409	antithetica
-115.7124187	35.65584833	antithetica
-115.8413339	36.14863581	antithetica
-115.8491451	36.15644527	antithetica
-115.8631092	36.20885286	antithetica
-115.8677682	36.22632128	antithetica
-115.8646066	36.23598184	antithetica
-115.8724293	36.24378932	antithetica
-115.8692676	36.25344989	antithetica
-115.8770926	36.26125697	antithetica
-115.8739308	36.27091755	antithetica
-115.8785961	36.28838483	antithetica
-115.6080138	35.28840823	antithetica
-115.6368191	35.40660347	antithetica
-115.6679117	35.52060546	antithetica
-115.7095197	35.66987279	antithetica
-115.8210727	36.11554406	antithetica
-115.8381722	36.15829618	antithetica
-115.8350097	36.16795641	antithetica
-115.8474746	36.19323578	antithetica
-115.8614442	36.24564226	antithetica
-115.8582811	36.25530253	antithetica
-115.8661051	36.26311032	antithetica
-115.8629418	36.2727706	antithetica
-115.8707681	36.28057799	antithetica
-115.8676047	36.29023829	antithetica
-115.5732109	35.18800458	antithetica
